0.0, 0.0, 0.0, 0.0, -0.265, -0.556, -0.3, 0.214, 0.0, 0.0, 0.0, 0.0,0
0.0, 0.0, 0.0, 0.0, -0.26511521179955655, -0.5558783776246699, -0.30000641057577354, 0.214, 3.074725870088453e-05, 3.0747881159551495e-05, 3.074744588952907e-05, 3.074769397090704e-05,0
0.0, 0.0, 0.0, 0.0, -0.2652265592648426, -0.555765535912339, -0.3000079048228182, 0.214, 5.955911821815273e-05, 5.956408291502494e-05, 5.956061122472038e-05, 5.956258990845721e-05,0
0.0, 0.0, 0.0, 0.0, -0.2653344419115442, -0.555665792578766, -0.2999997655096897, 0.214, 8.562091012932126e-05, 8.563761551296604e-05, 8.562593384942728e-05, 8.563259179285999e-05,0
0.0, 0.0, 0.0, 0.0, -0.26543923410742143, -0.5555833437278039, -0.2999774221647746, 0.214, 0.00010813911874029859, 0.00010817859725338784, 0.00010815099090104515, 0.00010816672509264122,0
0.0, 0.0, 0.0, 0.0, -0.2655412869413065, -0.5555222661120871, -0.2999364469466063, 0.214, 0.0001263412478488417, 0.00012641812141989003, 0.00012636436562408793, 0.00012639500364464382,0
0.0, 0.0, 0.0, 0.0, -0.26564093028354174, -0.5554865187418934, -0.29987255097456483, 0.214, 0.00013947584902835136, 0.0001396082847559327, 0.00013951567571186628, 0.00013956845807241782,0
0.0, 0.0, 0.0, 0.0, -0.26573847501349723, -0.5554799439052969, -0.29978158108120584, 0.214, 0.0001468126953613103, 0.00014702236137383604, 0.00014687574709272143, 0.00014695930964242495,0
0.0, 0.0, 0.0, 0.0, -0.26583421539137964, -0.555506267658989, -0.29965951694963117, 0.214, 0.0001476430851913555, 0.00014795510668858902, 0.00014773691773675035, 0.00014786127414319423,0
0.0, 0.0, 0.0, 0.0, -0.2659284315528476, -0.5555690998458989, -0.29950246860125335, 0.214, 0.00014128026101232482, 0.00014172317648422736, 0.0001414134565981798, 0.0001415899808983724,0
