0.0, 0.0, 0.0, 0.0, -0.265, -0.556, -0.3, 0.214, 0.0, 0.0, 0.0, 0.0,0
0.0, 0.0, 0.0, 0.0, -0.2651158407597526, -0.5558774899276377, -0.3000066693126097, 0.214, 3.0957975273361956e-05, 3.0959477925132615e-05, 3.0958427157740905e-05, 3.095902604075377e-05,0
0.0, 0.0, 0.0, 0.0, -0.2652315669519615, -0.5557584673187639, -0.3000099657292747, 0.214, 6.123745539680562e-05, 6.124944045868216e-05, 6.12410595999537e-05, 6.12458362555341e-05,0
0.0, 0.0, 0.0, 0.0, -0.26535124118917, -0.5556420767041437, -0.3000066821066864, 0.214, 9.125325971402154e-05, 9.129358746381412e-05, 9.126538726115094e-05, 9.128145991668472e-05,0
0.0, 0.0, 0.0, 0.0, -0.2654788035063229, -0.5555274761307711, -0.2999937203629061, 0.214, 0.00012141027025633133, 0.00012150557363266574, 0.00012143893032772206, 0.00012147691356127477,0
0.0, 0.0, 0.0, 0.0, -0.26561807591617426, -0.5554138356545781, -0.29996808842924777, 0.214, 0.0001521039802829871, 0.00015228955745401367, 0.00015215978790675326, 0.00015223374983024725,0
0.0, 0.0, 0.0, 0.0, -0.2657727671135629, -0.555300335117926, -0.2999268977685113, 0.214, 0.00018372119832069182, 0.00018404090569243707, 0.00018381734219775908, 0.00018394476181536964,0
0.0, 0.0, 0.0, 0.0, -0.26594647730253806, -0.555186161289843, -0.2998673614076191, 0.214, 0.00021664089127951497, 0.00021714703694512675, 0.00021679310174118526, 0.00021699482648345652,0
0.0, 0.0, 0.0, 0.0, -0.2661427031224497, -0.5550705044408064, -0.29978679243674405, 0.214, 0.00025123515168172587, 0.0002519883892964893, 0.0002514616687752823, 0.000251761872202933,0
0.0, 0.0, 0.0, 0.0, -0.26636484265113314, -0.5549525544181282, -0.29968260293073873, 0.214, 0.00028787027542965697, 0.0002889394985322393, 0.0002881918171381606, 0.0002886179568237358,0
0.0, 0.0, 0.0, 0.0, -0.2666162004652334, -0.5548314962824508, -0.2995523032523159, 0.214, 0.000326907937990401, 0.0003283701747522681, 0.00032734766858124974, 0.0003279304441614197,0
0.0, 0.0, 0.0, 0.0, -0.2668999927392649, -0.5547065055611606, -0.2993935016995745, 0.214, 0.0003687064580965062, 0.0003706467665056228, 0.0003692899566005926, 0.00037006326800153677,0
0.0, 0.0, 0.0, 0.0, -0.2672193523667047, -0.5545767431696826, -0.2992039044636127, 0.214, 0.00041362213938273955, 0.000416133502879546, 0.00041437736820962014, 0.00041537827405266575,0
0.0, 0.0, 0.0, 0.0, -0.26757733408771356, -0.554441350047514, -0.29898131586477245, 0.214, 0.0004620106815730705, 0.00046519390509930586, 0.00046296795525028767, 0.0004642366314220887,0
0.0, 0.0, 0.0, 0.0, -0.2679769196094435, -0.5542994415518683, -0.2987236388386883, 0.214, 0.0005142286539201895, 0.0005181922604138678, 0.0005154206079667634, 0.0005170003063672938,0
0.0, 0.0, 0.0, 0.0, -0.2684210227061631, -0.5541501016479635, -0.29842887564587356, 0.214, 0.0005706350247786853, 0.0005754951521141167, 0.0005720965847124405, 0.0005740335921803614,0
0.0, 0.0, 0.0, 0.0, -0.26891249428754593, -0.5539923769315422, -0.2980951287809121, 0.214, 0.0006315927422358236, 0.0006374730405803739, 0.0006333610927060399, 0.0006357046901101573,0
0.0, 0.0, 0.0, 0.0, -0.26945412742452335, -0.5538252705160491, -0.2977206020594279, 0.214, 0.0006974703616705147, 0.0007045018912924671, 0.000699584915726236, 0.0007023873372367455,0
0.0, 0.0, 0.0, 0.0, -0.2700486623231543, -0.553647735813714, -0.29730360186313226, 0.214, 0.0007686437171694992, 0.000776964846677997, 0.0007711460856577785, 0.0007744624781897173,0
